     index            Field [G]         Intensity []
      1351                  740   -0.678447075704834
      1352                740.4   -0.681275582205303
      1353                740.8   -0.684182207551931
      1354                741.2   -0.686831530783847
      1355                741.6   -0.689336092644555
      1356                  742   -0.691978675962989
      1357                742.4   -0.694738990987403
      1358                742.8   -0.697082391820659
      1359                743.2   -0.698208547092206
      1360                743.6   -0.697563336393459
      1361                  744   -0.695221485901379
      1362                744.4   -0.691863530097476
      1363                744.8   -0.688383594918185
      1364                745.2   -0.685434150771553
      1365                745.6   -0.683222773258048
      1366                  746   -0.681623071346069
      1367                746.4   -0.680405431134388
      1368                746.8   -0.679380792921133
      1369                747.2   -0.678431118176542
      1370                747.6   -0.677520674372805
      1371                  748   -0.676729301820516
      1372                748.4   -0.676252172978512
      1373                748.8   -0.676320417689108
      1374                749.2    -0.67708629875385
      1375                749.6   -0.678550103969767
      1376                  750   -0.680543869206614
      1377                750.4   -0.682736910537282
      1378                750.8   -0.684669429523558
      1379                751.2    -0.68586865270289
      1380                751.6   -0.686042530830717
      1381                  752   -0.685232578624555
      1382                752.4   -0.683794978366375
      1383                752.8   -0.682201936886498
      1384                753.2    -0.68079435970812
      1385                753.6   -0.679654442414135
      1386                  754   -0.678677670695812
      1387                754.4   -0.677765491304393
      1388                754.8   -0.676958246761347
      1389                755.2   -0.676397212652358
      1390                755.6   -0.676190136691583
      1391                  756   -0.676342424673311
      1392                756.4   -0.676802054637552
      1393                756.8   -0.677516731456322
      1394                757.2   -0.678418520364241
      1395                757.6   -0.679381052967757
      1396                  758   -0.680235123622241
      1397                758.4   -0.680842370650162
      1398                758.8   -0.681160638920736
      1399                759.2   -0.681265229208739
      1400                759.6   -0.681335364351339
      1401                  760   -0.681608153469751
      1402                760.4   -0.682294456401055
      1403                760.8   -0.683491930918921
      1404                761.2   -0.685163947603127
      1405                761.6   -0.687205598503249
      1406                  762   -0.689525649178976
      1407                762.4   -0.692045771178048
      1408                762.8   -0.694599778804745
      1409                763.2   -0.696831442684447
      1410                763.6   -0.698227158145659
      1411                  764   -0.698330878501785
      1412                764.4   -0.697028620038824
      1413                764.8   -0.694689950454091
      1414                765.2    -0.69202691429518
      1415                765.6   -0.689745632407819
      1416                  766   -0.688232917233916
      1417                766.4   -0.687474368901212
      1418                766.8   -0.687197233093241
      1419                767.2   -0.687085809995053
      1420                767.6   -0.686938610117707
      1421                  768   -0.686723919956721
      1422                768.4   -0.686525458871404
      1423                768.8    -0.68638761092175
      1424                769.2   -0.686147340680906
      1425                769.6   -0.685414609454421
      1426                  770   -0.683795225827861
      1427                770.4   -0.681237951439083
      1428                770.8   -0.678220759553439
      1429                771.2   -0.675564685904042
      1430                771.6   -0.673958215839848
      1431                  772   -0.673536606374323
      1432                772.4   -0.673835833379842
      1433                772.8   -0.674143079961827
      1434                773.2   -0.673966794543071
      1435                773.6   -0.673301279282714
      1436                  774   -0.672562032282205
      1437                774.4   -0.672308152685713
      1438                774.8   -0.672955794211983
      1439                775.2   -0.674609354415944
      1440                775.6   -0.677022726636495
      1441                  776   -0.679664340559809
      1442                776.4   -0.681884284754933
      1443                776.8   -0.683168885223284
      1444                777.2   -0.683379857338528
      1445                777.6   -0.682817598305534
      1446                  778   -0.682039875714214
      1447                778.4   -0.681552933309935
      1448                778.8   -0.681586630156804
      1449                779.2   -0.682079494928676
      1450                779.6    -0.68282935579079
      1451                  780   -0.683659260823783
      1452                780.4   -0.684472966725819
      1453                780.8    -0.68519426769789
      1454                781.2   -0.685695194420712
      1455                781.6   -0.685812810115333
      1456                  782   -0.685437998568014
      1457                782.4   -0.684572192375276
      1458                782.8   -0.683298188886981
      1459                783.2   -0.681724180585771
      1460                783.6   -0.679979409983824
      1461                  784   -0.678248092871878
      1462                784.4   -0.676762698342982
      1463                784.8    -0.67573094688759
      1464                785.2   -0.675268606853978
      1465                785.6   -0.675415192241454
      1466                  786   -0.676201401279018
      1467                786.4    -0.67765018234952
      1468                786.8   -0.679662189386119
      1469                787.2   -0.681906637857066
      1470                787.6   -0.683893318545685
      1471                  788   -0.685230875477312
      1472                788.4   -0.685856105036652
      1473                788.8   -0.686016439521234
      1474                789.2   -0.686022722557106
      1475                789.6   -0.686003519129049
      1476                  790    -0.68586374652942
      1477                790.4   -0.685440362864056
      1478                790.8   -0.684690436458123
      1479                791.2   -0.683766676841016
      1480                791.6   -0.682954660703746
      1481                  792   -0.682539044468898
      1482                792.4   -0.682691412741389
      1483                792.8   -0.683439315875233
      1484                793.2   -0.684703370663949
      1485                793.6   -0.686335343859309
      1486                  794   -0.688116033903127
      1487                794.4    -0.68974461432017
      1488                794.8   -0.690876923192031
      1489                795.2   -0.691225733296346
      1490                795.6    -0.69067846144051
      1491                  796   -0.689358934861275
      1492                796.4   -0.687572362409165
      1493                796.8   -0.685644478565184
      1494                797.2   -0.683767004695554
      1495                797.6   -0.681977985985206
      1496                  798     -0.6802754112898
      1497                798.4   -0.678717407996535
      1498                798.8   -0.677394279521817
      1499                799.2   -0.676338507590714
      1500                799.6    -0.67552253582294
      1501                  800   -0.674958838105498
      1502                800.4   -0.674755547407044
      1503                800.8   -0.675030199558172
      1504                801.2   -0.675775530269913
      1505                801.6   -0.676828265516363
      1506                  802   -0.677938522380996
      1507                802.4    -0.67881507783587
      1508                802.8      -0.679121034693
      1509                803.2   -0.678544699923699
      1510                803.6   -0.676997119765511
      1511                  804   -0.674771186698859
      1512                804.4   -0.672474244251278
      1513                804.8   -0.670772195747495
      1514                805.2   -0.670144864308763
      1515                805.6   -0.670769818099569
      1516                  806   -0.672513100724235
      1517                806.4   -0.674996514925504
      1518                806.8    -0.67774367507681
      1519                807.2    -0.68035671151645
      1520                807.6   -0.682621584796814
      1521                  808    -0.68449496773359
      1522                808.4   -0.686021047451519
      1523                808.8   -0.687243611405993
      1524                809.2   -0.688151539611392
      1525                809.6   -0.688701483136854
      1526                  810    -0.68893292964554
      1527                810.4     -0.6890644418641
      1528                810.8   -0.689400121571319
      1529                811.2   -0.690061993202039
      1530                811.6   -0.690819189785371
      1531                  812   -0.691243596559434
      1532                812.4   -0.691077782611345
      1533                812.8    -0.69046422061244
      1534                813.2   -0.689831393110568
      1535                813.6    -0.68956726614914
      1536                  814   -0.689768245354378
      1537                814.4   -0.690229396881388
      1538                814.8   -0.690622877170527
      1539                815.2   -0.690696279915646
      1540                815.6   -0.690355979046442
      1541                  816   -0.689611559523362
      1542                816.4   -0.688462283372902
      1543                816.8   -0.686848915813314
      1544                817.2    -0.68474017020878
      1545                817.6   -0.682290129575539
      1546                  818   -0.679900299947785
      1547                818.4   -0.678074099223148
      1548                818.8   -0.677141967341318
      1549                819.2   -0.677071569266162
      1550                819.6   -0.677509380394068
      1551                  820   -0.677999477786516
      1552                820.4   -0.678197483704146
      1553                820.8   -0.677946842352157
      1554                821.2   -0.677230370265706
      1555                821.6   -0.676105277551099
      1556                  822   -0.674704842690828
      1557                822.4   -0.673286962361014
      1558                822.8    -0.67223008093994
      1559                823.2   -0.671903568843415
      1560                823.6   -0.672465820158692
      1561                  824   -0.673751500403138
      1562                824.4   -0.675366645196955
      1563                824.8   -0.676932094367502
      1564                825.2   -0.678285471448936
      1565                825.6   -0.679506292610088
      1566                  826   -0.680780980793801
      1567                826.4   -0.682207874063319
      1568                826.8   -0.683648327124101
      1569                827.2   -0.684734247776313
      1570                827.6   -0.685090076256696
      1571                  828   -0.684644803526449
      1572                828.4   -0.683758790191251
      1573                828.8   -0.683010246269961
      1574                829.2    -0.68280356701688
      1575                829.6   -0.683131664425562
      1576                  830   -0.683670847748404
      1577                830.4   -0.684090854193407
      1578                830.8   -0.684311124554241
      1579                831.2   -0.684525784811807
      1580                831.6   -0.685026478163759
      1581                  832   -0.685986078451567
      1582                832.4   -0.687347495858346
      1583                832.8   -0.688849499305019
      1584                833.2   -0.690130423467473
      1585                833.6   -0.690849041745197
      1586                  834   -0.690806665294867
      1587                834.4   -0.690044592473651
      1588                834.8   -0.688836304389982
      1589                835.2   -0.687532006305245
      1590                835.6   -0.686361053772973
      1591                  836   -0.685357334484948
      1592                836.4   -0.684440475088454
      1593                836.8   -0.683548293772937
      1594                837.2   -0.682742653531559
      1595                837.6   -0.682281120058703
      1596                  838    -0.68260494806275
      1597                838.4   -0.684152392312919
      1598                838.8   -0.687038786894206
      1599                839.2   -0.690842487085361
      1600                839.6   -0.694725602573402
      1601                  840   -0.697852264764592
      1602                840.4   -0.699802647340727
      1603                840.8   -0.700683041959803
      1604                841.2   -0.700894339384835
      1605                841.6   -0.700788654342493
      1606                  842   -0.700478417049564
      1607                842.4   -0.699876065623761
      1608                842.8   -0.698853715315776
      1609                843.2   -0.697379083691036
      1610                843.6   -0.695561406354016
      1611                  844   -0.693615955473051
      1612                844.4   -0.691793917128959
      1613                844.8   -0.690325809781645
      1614                845.2    -0.68937947081811
      1615                845.6   -0.688990469083087
      1616                  846    -0.68897622672139
      1617                846.4   -0.688950917911719
      1618                846.8   -0.688537098603232
      1619                847.2   -0.687672247552802
      1620                847.6   -0.686739409668493
      1621                  848   -0.686337356923738
      1622                848.4    -0.68681168134732
      1623                848.8   -0.687910800881721
      1624                849.2   -0.688858692581694
      1625                849.6   -0.688798566568265
      1626                  850   -0.687284101738909
      1627                850.4   -0.684523716885987
      1628                850.8   -0.681303306266645
      1629                851.2    -0.67865526781512
      1630                851.6   -0.677386725009018
      1631                  852   -0.677680898241962
      1632                852.4   -0.679055280186273
      1633                852.8   -0.680743757360347
      1634                853.2   -0.682180998274207
      1635                853.6   -0.683185561861598
      1636                  854   -0.683801768780452
      1637                854.4   -0.684104083035768
      1638                854.8   -0.684188437174671
      1639                855.2   -0.684267203466892
      1640                855.6   -0.684666850179248
      1641                  856   -0.685669053642463
      1642                856.4   -0.687306541008613
      1643                856.8   -0.689266665484305
      1644                857.2   -0.690985017433262
      1645                857.6   -0.691893990954612
      1646                  858   -0.691685935470757
      1647                858.4   -0.690423748795531
      1648                858.8   -0.688426203784334
      1649                859.2   -0.686023779080001
      1650                859.6   -0.683384864225335
      1651                  860   -0.680542663613633
      1652                860.4   -0.677567135602235
      1653                860.8   -0.674706563861451
      1654                861.2   -0.672372316883038
      1655                861.6   -0.670978043941814
      1656                  862   -0.670738791030862
      1657                862.4   -0.671548908419293
      1658                862.8    -0.67301596463539
      1659                863.2   -0.674641495576752
      1660                863.6   -0.676041249254931
      1661                  864   -0.677073183551924
      1662                864.4    -0.67782184700677
      1663                864.8   -0.678482703690298
      1664                865.2   -0.679213860800081
      1665                865.6   -0.680008765943074
      1666                  866   -0.680650598329348
      1667                866.4   -0.680802130319432
      1668                866.8    -0.68020598366416
      1669                867.2   -0.678867717945315
      1670                867.6   -0.677084704104901
      1671                  868   -0.675301599398523
      1672                868.4   -0.673912818239773
      1673                868.8   -0.673154997030059
      1674                869.2   -0.673121938582751
      1675                869.6   -0.673818768313497
      1676                  870   -0.675169913512754
      1677                870.4   -0.676985203503936
      1678                870.8   -0.678960289842938
      1679                871.2    -0.68076998919809
      1680                871.6   -0.682216818699623
      1681                  872   -0.683307632467329
      1682                872.4   -0.684163811253575
      1683                872.8   -0.684834169606884
      1684                873.2   -0.685203145377154
      1685                873.6   -0.685100926899683
      1686                  874   -0.684504050641843
      1687                874.4   -0.683615584155152
      1688                874.8   -0.682743747155256
      1689                875.2   -0.682102092944602
      1690                875.6   -0.681714979348075
      1691                  876   -0.681486665166759
      1692                876.4   -0.681331064708088
      1693                876.8   -0.681228691204363
      1694                877.2   -0.681189258126622
      1695                877.6   -0.681207739087721
      1696                  878   -0.681278387330681
      1697                878.4    -0.68141840869859
      1698                878.8   -0.681615009881972
      1699                879.2   -0.681716626573398
      1700                879.6   -0.681408564024496
      1701                  880   -0.680368401580925
      1702                880.4   -0.678508161361656
      1703                880.8   -0.676094948483063
      1704                881.2   -0.673643711628232
      1705                881.6   -0.671682747751192
      1706                  882   -0.670580878930785
      1707                882.4   -0.670524077034451
      1708                882.8    -0.67156949975872
      1709                883.2   -0.673650710853754
      1710                883.6   -0.676501506878624
      1711                  884   -0.679604011618187
      1712                884.4    -0.68229570415238
      1713                884.8    -0.68403928135568
      1714                885.2   -0.684691994647643
      1715                885.6   -0.684577154897147
      1716                  886   -0.684289020242419
      1717                886.4   -0.684338675333557
      1718                886.8   -0.684859164709465
      1719                887.2   -0.685575291588412
      1720                887.6    -0.68607636451129
      1721                  888   -0.686179389063673
      1722                888.4    -0.68606703595598
      1723                888.8   -0.686094496255119
      1724                889.2   -0.686494258834369
      1725                889.6   -0.687286751330477
      1726                  890    -0.68843774520337
      1727                890.4   -0.690018921963675
      1728                890.8   -0.692153812641661
      1729                891.2   -0.694804006759643
      1730                891.6   -0.697633328390756
      1731                  892   -0.700093522417595
      1732                892.4   -0.701657608188356
      1733                892.8   -0.702036970371727
      1734                893.2   -0.701284055165512
      1735                893.6   -0.699754461726009
      1736                  894   -0.697931844248082
      1737                894.4   -0.696189897168377
      1738                894.8   -0.694655980118383
      1739                895.2   -0.693294372223438
      1740                895.6   -0.692125914478603
      1741                  896   -0.691360719028999
      1742                896.4   -0.691312622271773
      1743                896.8   -0.692185166875088
      1744                897.2   -0.693929890300574
      1745                897.6   -0.696279881518644
      1746                  898   -0.698879435469626
      1747                898.4   -0.701362936690718
      1748                898.8   -0.703345544026874
      1749                899.2   -0.704432146047307
      1750                899.6   -0.704343580734974
      1751                  900   -0.703099941696279
      1752                900.4   -0.701084543494762
      1753                900.8   -0.698888873462319
      1754                901.2   -0.697028681101324
      1755                901.6   -0.695721801731241
      1756                  902   -0.694849620473812
      1757                902.4   -0.694087232035794
      1758                902.8    -0.69310439720537
      1759                903.2   -0.691734028449195
      1760                903.6   -0.690042190777251
      1761                  904   -0.688286079227287
      1762                904.4   -0.686796835132377
      1763                904.8   -0.685853153525067
      1764                905.2   -0.685603212292148
      1765                905.6   -0.686048769080254
      1766                  906    -0.68706389208709
      1767                906.4   -0.688423791948196
      1768                906.8   -0.689845610682364
      1769                907.2   -0.691036313670992
      1770                907.6   -0.691721884476101
      1771                  908   -0.691664115574735
      1772                908.4   -0.690719148938504
      1773                908.8   -0.688945821845403
      1774                909.2   -0.686663506047175
      1775                909.6   -0.684355991122347
      1776                  910   -0.682456578474521
      1777                910.4   -0.681162675475546
      1778                910.8   -0.680392757639783
      1779                911.2   -0.679885910757915
      1780                911.6   -0.679373940073494
      1781                  912   -0.678745503446279
      1782                912.4   -0.678128865663874
      1783                912.8   -0.677836414181706
      1784                913.2   -0.678167799868786
      1785                913.6   -0.679164598152457
      1786                  914    -0.68048541730671
      1787                914.4   -0.681529484959089
      1788                914.8   -0.681763703383805
      1789                915.2   -0.681036255735805
      1790                915.6    -0.67965575376131
      1791                  916   -0.678193026785989
      1792                916.4   -0.677166727378678
      1793                916.8   -0.676836785210611
      1794                917.2   -0.677210963360953
      1795                917.6   -0.678176943911324
      1796                  918    -0.67958861163803
      1797                918.4   -0.681248962836498
      1798                918.8   -0.682898064525104
      1799                919.2   -0.684302810173106
      1800                919.6    -0.68536905048575
      1801                  920   -0.686121536034937
      1802                920.4   -0.686553366564685
      1803                920.8   -0.686525583464584
      1804                921.2   -0.685853183376107
      1805                921.6   -0.684503588410439
      1806                  922   -0.682710318837285
      1807                922.4   -0.680883395023088
      1808                922.8   -0.679374400723012
      1809                923.2   -0.678275677370475
      1810                923.6   -0.677420846319736
      1811                  924   -0.676606973300539
      1812                924.4   -0.675863787322499
      1813                924.8   -0.675517538198231
      1814                925.2   -0.675952333586303
      1815                925.6    -0.67726141602546
      1816                  926   -0.679116364979538
      1817                926.4   -0.680980021114622
      1818                926.8   -0.682442114524974
      1819                927.2   -0.683366370076369
      1820                927.6   -0.683803290511206
      1821                  928   -0.683879911393612
      1822                928.4   -0.683798524470942
      1823                928.8   -0.683832297583843
      1824                929.2   -0.684188604171771
      1825                929.6   -0.684839982873341
      1826                  930   -0.685539244500025
      1827                930.4    -0.68604545210803
      1828                930.8   -0.686330959746387
      1829                931.2   -0.686551681359772
      1830                931.6   -0.686834344084229
      1831                  932   -0.687128896047181
      1832                932.4   -0.687259557277522
      1833                932.8   -0.687058573739778
      1834                933.2   -0.686421817478464
      1835                933.6   -0.685308679536754
      1836                  934   -0.683804982142909
      1837                934.4   -0.682218231106783
      1838                934.8    -0.68103144525963
      1839                935.2   -0.680663349760077
      1840                935.6   -0.681214636660145
      1841                  936   -0.682399489165131
      1842                936.4   -0.683672477089607
      1843                936.8   -0.684441627182965
      1844                937.2   -0.684302648217213
      1845                937.6   -0.683255943936543
      1846                  938   -0.681791231898695
      1847                938.4   -0.680713419436736
      1848                938.8   -0.680756654694287
      1849                939.2   -0.682224919673792
      1850                939.6   -0.684878094922348
      1851                  940    -0.68807877647899
      1852                940.4   -0.691054990904165
      1853                940.8    -0.69314313583474
      1854                941.2   -0.693963744034728
      1855                941.6   -0.693514818392402
      1856                  942    -0.69213789678265
      1857                942.4   -0.690319133838878
      1858                942.8   -0.688391105432597
      1859                943.2    -0.68633118275587
      1860                943.6   -0.683853056757826
      1861                  944   -0.680778186013773
      1862                944.4   -0.677395320877807
      1863                944.8   -0.674459102269777
      1864                945.2   -0.672772132270092
      1865                945.6   -0.672690493157613
      1866                  946   -0.673971977694498
      1867                946.4   -0.676041212733068
      1868                946.8   -0.678354184906136
      1869                947.2   -0.680539280841723
      1870                947.6   -0.682325753989925
      1871                  948   -0.683502325483796
      1872                948.4   -0.684031296905264
      1873                948.8    -0.68418799900656
      1874                949.2   -0.684520185166165
      1875                949.6   -0.685575993574133
      1876                  950    -0.68755837664116
      1877                950.4   -0.690158315478065
      1878                950.8   -0.692720764087438
      1879                951.2   -0.694644264880122
      1880                951.6   -0.695703696913768
      1881                  952   -0.696049093944964
      1882                952.4   -0.695947771904614
      1883                952.8   -0.695564188116625
      1884                953.2    -0.69495763038797
      1885                953.6   -0.694196801755435
      1886                  954   -0.693402749736479
      1887                954.4   -0.692690846458848
      1888                954.8   -0.692121314111268
      1889                955.2   -0.691720003183863
      1890                955.6   -0.691518198619979
      1891                  956   -0.691545719203581
      1892                956.4   -0.691782726884248
      1893                956.8   -0.692126369998646
      1894                957.2   -0.692415187033091
      1895                957.6   -0.692506312727101
      1896                  958   -0.692357575580948
      1897                958.4   -0.692054194771647
      1898                958.8   -0.691749278768991
      1899                959.2   -0.691548868615774
      1900                959.6   -0.691428487898168
      1901                  960   -0.691265192818943
      1902                960.4   -0.690981373206086
      1903                960.8   -0.690677350428617
      1904                961.2   -0.690594469144885
      1905                961.6   -0.690875058360664
      1906                  962   -0.691302508940098
      1907                962.4   -0.691306891262034
      1908                962.8    -0.69034176821595
      1909                963.2    -0.68837989343074
      1910                963.6   -0.686091515119441
      1911                  964   -0.684492408721211
      1912                964.4   -0.684294168944274
      1913                964.8   -0.685436778452312
      1914                965.2   -0.687130227491433
      1915                965.6   -0.688354781995089
      1916                  966   -0.688478764425105
      1917                966.4   -0.687611546826397
      1918                966.8   -0.686489643356421
      1919                967.2   -0.685975165369888
      1920                967.6   -0.686484831229811
      1921                  968   -0.687726166505104
      1922                968.4   -0.688928101203006
      1923                968.8   -0.689407057038873
      1924                969.2   -0.689052189080164
      1925                969.6   -0.688371819363037
      1926                  970   -0.688095463563183
      1927                970.4   -0.688670022111331
      1928                970.8   -0.690020757226042
      1929                971.2   -0.691677241963869
      1930                971.6   -0.693082641163973
      1931                  972    -0.69384568013323
      1932                972.4   -0.693824783593484
      1933                972.8   -0.693077779320953
      1934                973.2    -0.69176659224201
      1935                973.6    -0.69008751480326
      1936                  974   -0.688248056213296
      1937                974.4   -0.686462713322545
      1938                974.8   -0.684925614049968
      1939                975.2   -0.683756998874929
      1940                975.6   -0.682969576682067
      1941                  976    -0.68248659802167
      1942                976.4   -0.682179965424717
      1943                976.8   -0.681885155690461
      1944                977.2   -0.681410170775127
      1945                977.6    -0.68058117751245
      1946                  978   -0.679314989043597
      1947                978.4    -0.67767378991851
      1948                978.8    -0.67588397311855
      1949                979.2     -0.6743090287118
      1950                979.6   -0.673342219482557
      1951                  980   -0.673223693638316
      1952                980.4    -0.67388718582469
      1953                980.8   -0.674965379013575
      1954                981.2    -0.67597224113496
      1955                981.6   -0.676545084710839
      1956                  982   -0.676594526787613
      1957                982.4   -0.676291767007157
      1958                982.8   -0.675938692666822
      1959                983.2   -0.675820782429051
      1960                983.6   -0.676112573543408
      1961                  984   -0.676853093266495
      1962                984.4   -0.677980653168827
      1963                984.8   -0.679392619958701
      1964                985.2   -0.680976964044599
      1965                985.6   -0.682599690277378
      1966                  986   -0.684108556367131
      1967                986.4   -0.685412402129691
      1968                986.8   -0.686576944926945
      1969                987.2   -0.687792420994393
      1970                987.6   -0.689175540779848
      1971                  988    -0.69057902013355
      1972                988.4   -0.691625524313358
      1973                988.8   -0.691966610187294
      1974                989.2    -0.69153395803293
      1975                989.6   -0.690574921847025
      1976                  990   -0.689496004215104
      1977                990.4   -0.688681717476457
      1978                990.8   -0.688374656193971
      1979                991.2   -0.688577126932718
      1980                991.6   -0.688974936630844
      1981                  992   -0.689002834778461
      1982                992.4   -0.688117958166592
      1983                992.8   -0.686123133321865
      1984                993.2   -0.683286275273114
      1985                993.6   -0.680196324318265
      1986                  994    -0.67753744963084
      1987                994.4   -0.675942226743725
      1988                994.8   -0.675873269330497
      1989                995.2   -0.677426476320193
      1990                995.6   -0.680150563691261
      1991                  996   -0.683128378060428
      1992                996.4   -0.685386509292813
      1993                996.8   -0.686360517041921
      1994                997.2   -0.686052387184085
      1995                997.6   -0.684796934788183
      1996                  998   -0.682909759270157
      1997                998.4   -0.680559450152967
      1998                998.8   -0.677930956646389
      1999                999.2   -0.675420373640774
      2000                999.6   -0.673582291625516
      2001                 1000   -0.672856042545549
      2002               1000.4   -0.673352572362783
      2003               1000.8    -0.67488734431113
      2004               1001.2    -0.67715677662176
      2005               1001.6   -0.679853639338213
      2006                 1002   -0.682677755295799
      2007               1002.4   -0.685351276494369
      2008               1002.8   -0.687695458213649
      2009               1003.2   -0.689686588679153
      2010               1003.6   -0.691393276000533
      2011                 1004   -0.692819830367319
      2012               1004.4   -0.693790313629251
      2013               1004.8   -0.693996947568044
      2014               1005.2   -0.693215334477568
      2015               1005.6   -0.691539551907486
      2016                 1006   -0.689434406822994
      2017               1006.4   -0.687526033648907
      2018               1006.8   -0.686271677617826
      2019               1007.2   -0.685748539212444
      2020               1007.6   -0.685688842123648
      2021                 1008   -0.685705862128101
      2022               1008.4   -0.685560746569007
      2023               1008.8   -0.685315141109553
      2024               1009.2   -0.685266983825796
      2025               1009.6   -0.685698128870673
      2026                 1010   -0.686618158461071
      2027               1010.4   -0.687709280620544
      2028               1010.8   -0.688514224286229
      2029               1011.2   -0.688720032469802
      2030               1011.6   -0.688340555541559
      2031                 1012   -0.687691547068718
      2032               1012.4   -0.687187596688188
      2033               1012.8   -0.687092092539584
      2034               1013.2   -0.687380673719042
      2035               1013.6   -0.687812113517589
      2036                 1014   -0.688152997754663
      2037               1014.4   -0.688371550335645
      2038               1014.8   -0.688635492125513
      2039               1015.2   -0.689126301066027
      2040               1015.6   -0.689844912517659
      2041                 1016    -0.69057710204023
      2042               1016.4   -0.691045836299605
      2043               1016.8   -0.691133797063601
      2044               1017.2   -0.691000794306778
      2045               1017.6   -0.690993283733481
      2046                 1018   -0.691415504939695
      2047               1018.4   -0.692345863757861
      2048               1018.8   -0.693614846258363
      2049               1019.2   -0.694909445755649
      2050               1019.6   -0.695907772175788
      2051                 1020   -0.696381456324832
      2052               1020.4   -0.696238715674384
      2053               1020.8   -0.695512361747942
      2054               1021.2    -0.69434474216101
      2055               1021.6    -0.69301373397686
      2056                 1022   -0.691947091705885
      2057               1022.4   -0.691617558504435
      2058               1022.8   -0.692313145014751
      2059               1023.2   -0.693932526477754
      2060               1023.6   -0.695975002532025
      2061                 1024   -0.697752396805792
      2062               1024.4   -0.698686538659005
      2063               1024.8   -0.698505218561709
      2064               1025.2    -0.69724428085873
      2065               1025.6   -0.695124025681756
      2066                 1026   -0.692446312362946
      2067               1026.4    -0.68957721991133
      2068               1026.8   -0.686942464580326
      2069               1027.2   -0.684942657603042
      2070               1027.6   -0.683812644798618
      2071                 1028   -0.683542686742332
      2072               1028.4   -0.683925913853718
      2073               1028.8    -0.68467506414807
      2074               1029.2   -0.685520549477231
      2075               1029.6   -0.686270395909353
      2076                 1030    -0.68685121030998
      2077               1030.4   -0.687311257986528
      2078               1030.8   -0.687748297368123
      2079               1031.2   -0.688186386799244
      2080               1031.6   -0.688494327205705
      2081                 1032   -0.688424286565127
      2082               1032.4   -0.687758533235735
      2083               1032.8   -0.686463446474543
      2084               1033.2   -0.684741591422407
      2085               1033.6   -0.682957317981754
      2086                 1034   -0.681505451542647
      2087               1034.4    -0.68069897497007
      2088               1034.8   -0.680689586486501
      2089               1035.2   -0.681411833904093
      2090               1035.6    -0.68258218744314
      2091                 1036   -0.683795600101419
      2092               1036.4   -0.684693261420903
      2093               1036.8   -0.685105392613606
      2094               1037.2   -0.685090158769213
      2095               1037.6    -0.68487251006017
      2096                 1038   -0.684747032994205
      2097               1038.4   -0.684995353535504
      2098               1038.8   -0.685810255010244
      2099               1039.2    -0.68719817715229
      2100               1039.6   -0.688894272097535
      2101                 1040   -0.690395371800726
      2102               1040.4   -0.691171918028005
      2103               1040.8   -0.690961407408123
      2104               1041.2    -0.68993216664922
      2105               1041.6   -0.688575090268335
      2106                 1042   -0.687389822782036
      2107               1042.4    -0.68659874892887
      2108               1042.8   -0.686095348127972
      2109               1043.2   -0.685630633864297
      2110               1043.6   -0.685046388967617
      2111                 1044   -0.684356925562811
      2112               1044.4   -0.683652304174569
      2113               1044.8   -0.682965557442658
      2114               1045.2   -0.682264501498913
      2115               1045.6   -0.681596170103278
      2116                 1046   -0.681239911092406
      2117               1046.4   -0.681664803121041
      2118               1046.8     -0.6832363265976
      2119               1047.2   -0.685873192628144
      2120               1047.6   -0.688943706092487
      2121                 1048   -0.691493859182816
      2122               1048.4   -0.692641856304726
      2123               1048.8   -0.691920519848081
      2124               1049.2   -0.689459439043289
      2125               1049.6   -0.685977101369043
      2126                 1050   -0.682572396813711
      2127               1050.4   -0.680357929449749
      2128               1050.8   -0.680055295435277
      2129               1051.2   -0.681701403675218
      2130               1051.6   -0.684597531820327
      2131                 1052    -0.68758188991514
      2132               1052.4    -0.68956631182565
      2133               1052.8   -0.690068497407133
      2134               1053.2   -0.689391851829315
      2135               1053.6   -0.688316693764851
      2136                 1054   -0.687532968468024
      2137               1054.4   -0.687234810021556
      2138               1054.8   -0.687141916460032
      2139               1055.2   -0.686866153392493
      2140               1055.6   -0.686299004308118
      2141                 1056   -0.685720259214005
      2142               1056.4   -0.685561495939109
      2143               1056.8   -0.686014789705152
      2144               1057.2   -0.686789560986877
      2145               1057.6   -0.687221760514514
      2146                 1058    -0.68668874634125
      2147               1058.4   -0.685048135558153
      2148               1058.8   -0.682786398745871
      2149               1059.2    -0.68077459540126
      2150               1059.6   -0.679803678834102
      2151                 1060   -0.680179609298403
      2152               1060.4   -0.681569627215644
      2153               1060.8   -0.683153795962848
      2154               1061.2   -0.684026406494928
      2155               1061.6   -0.683666185781965
      2156                 1062   -0.682201954973291
      2157               1062.4   -0.680302759271987
      2158               1062.8    -0.67879974473704
      2159               1063.2    -0.67832237372855
      2160               1063.6   -0.679127790671912
      2161                 1064   -0.681095644435371
      2162               1064.4   -0.683802690914768
      2163               1064.8   -0.686657004583172
      2164               1065.2   -0.689080291525256
      2165               1065.6   -0.690668113160677
      2166                 1066    -0.69126246534274
      2167               1066.4   -0.690943163345474
      2168               1066.8   -0.689964693025522
      2169               1067.2   -0.688633688323127
      2170               1067.6   -0.687160063715181
      2171                 1068   -0.685605316947106
      2172               1068.4   -0.684013336268938
