     index            Field [G]         Intensity []
      2029               1011.2   -0.732946625813844
      2030               1011.6   -0.733410538921611
      2031                 1012   -0.731909299918076
      2032               1012.4   -0.728609378837094
      2033               1012.8   -0.724014755517288
      2034               1013.2   -0.718728546128167
      2035               1013.6   -0.713414249133093
      2036                 1014   -0.708853743156314
      2037               1014.4   -0.705833219123197
      2038               1014.8   -0.704784027100893
      2039               1015.2   -0.705458947158317
      2040               1015.6   -0.707007112522676
      2041                 1016     -0.7084744907314
      2042               1016.4   -0.709342253924021
      2043               1016.8   -0.709679394407159
      2044               1017.2   -0.709868603558949
      2045               1017.6   -0.710233228922078
      2046                 1018   -0.710863614397313
      2047               1018.4   -0.711642665225443
      2048               1018.8    -0.71232357982492
      2049               1019.2   -0.712622598544659
      2050               1019.6   -0.712364748211534
      2051                 1020   -0.711607551240433
      2052               1020.4   -0.710594680261472
      2053               1020.8   -0.709546858888386
      2054               1021.2   -0.708497383276478
      2055               1021.6   -0.707349975952738
      2056                 1022   -0.706100884109711
      2057               1022.4   -0.704990107648844
      2058               1022.8   -0.704410007598823
      2059               1023.2   -0.704630164186678
      2060               1023.6   -0.705568213773522
      2061                 1024   -0.706797794970533
      2062               1024.4   -0.707794514771841
      2063               1024.8   -0.708252863921729
      2064               1025.2   -0.708272953440466
      2065               1025.6   -0.708300843002757
      2066                 1026   -0.708838362429659
      2067               1026.4   -0.710073295279449
      2068               1026.8   -0.711680924947017
      2069               1027.2   -0.713001656088055
      2070               1027.6   -0.713519029433947
      2071                 1028   -0.713243932022042
      2072               1028.4   -0.712651305601553
      2073               1028.8   -0.712261034391198
      2074               1029.2   -0.712298692406213
      2075               1029.6   -0.712704826788562
      2076                 1030   -0.713349678941083
      2077               1030.4   -0.714178371388484
      2078               1030.8   -0.715205032947527
      2079               1031.2   -0.716431955500691
      2080               1031.6   -0.717741718423464
      2081                 1032   -0.718789778901216
      2082               1032.4   -0.719016440487096
      2083               1032.8   -0.717907205157382
      2084               1033.2   -0.715404485296216
      2085               1033.6   -0.712124216116151
      2086                 1034   -0.709113836904808
      2087               1034.4   -0.707290267508454
      2088               1034.8   -0.706985192947001
      2089               1035.2   -0.707892385952723
      2090               1035.6   -0.709353954558994
      2091                 1036   -0.710724727775214
      2092               1036.4   -0.711605294629849
      2093               1036.8   -0.711863652883424
      2094               1037.2   -0.711483079793947
      2095               1037.6   -0.710399465393373
      2096                 1038   -0.708537400055858
      2097               1038.4   -0.706075786332779
      2098               1038.8   -0.703671749564823
      2099               1039.2   -0.702306430125619
      2100               1039.6   -0.702760093795994
      2101                 1040   -0.705135976891516
      2102               1040.4   -0.708834905108485
      2103               1040.8   -0.712939225226935
      2104               1041.2   -0.716623642889671
      2105               1041.6   -0.719325947621335
      2106                 1042    -0.72073432966705
      2107               1042.4   -0.720757984481858
      2108               1042.8   -0.719518457311899
      2109               1043.2      -0.717307273786
      2110               1043.6   -0.714513486567782
      2111                 1044   -0.711582596904936
      2112               1044.4   -0.709013253948341
      2113               1044.8   -0.707324958022833
      2114               1045.2     -0.7069634601282
      2115               1045.6   -0.708199591835907
      2116                 1046   -0.711075586832375
      2117               1046.4   -0.715359198795708
      2118               1046.8   -0.720452967940398
      2119               1047.2   -0.725353751006068
      2120               1047.6   -0.728862321714267
      2121                 1048   -0.730062427969166
      2122               1048.4   -0.728759493411187
      2123               1048.8   -0.725520941243277
      2124               1049.2   -0.721312209872119
      2125               1049.6   -0.717056911332661
      2126                 1050    -0.71339071561182
      2127               1050.4   -0.710601165869715
      2128               1050.8   -0.708636167780186
      2129               1051.2   -0.707160978222028
      2130               1051.6   -0.705715022249361
      2131                 1052   -0.703962832674188
      2132               1052.4   -0.701930786820752
      2133               1052.8   -0.700072412103537
      2134               1053.2   -0.699070037825257
      2135               1053.6   -0.699451272017397
      2136                 1054   -0.701250157167247
      2137               1054.4   -0.703938509669446
      2138               1054.8   -0.706697242493337
      2139               1055.2   -0.708892826738726
      2140               1055.6   -0.710467451085655
      2141                 1056   -0.711955528198976
      2142               1056.4   -0.714084988942977
      2143               1056.8   -0.717263049045069
      2144               1057.2   -0.721342886849491
      2145               1057.6   -0.725785109678859
      2146                 1058   -0.729968543467146
      2147               1058.4   -0.733368015546799
      2148               1058.8   -0.735596265653312
      2149               1059.2   -0.736499807070501
      2150               1059.6   -0.736335030446701
      2151                 1060   -0.735771762609535
      2152               1060.4   -0.735526678336371
      2153               1060.8    -0.73584526477082
      2154               1061.2   -0.736325903101328
      2155               1061.6   -0.736308815772585
      2156                 1062    -0.73548299097664
      2157               1062.4   -0.734132810578345
      2158               1062.8   -0.732827807376673
      2159               1063.2    -0.73193323450919
      2160               1063.6   -0.731443191152632
      2161                 1064   -0.731197667264549
      2162               1064.4   -0.731101534757848
      2163               1064.8   -0.731062749431467
      2164               1065.2   -0.730837195838443
      2165               1065.6   -0.730144982152277
      2166                 1066   -0.729042829102234
      2167               1066.4   -0.728102267686846
      2168               1066.8   -0.728062674371978
      2169               1067.2   -0.729206130398645
      2170               1067.6   -0.731051091302729
      2171                 1068   -0.732667782727987
      2172               1068.4    -0.73331402140343
      2173               1068.8   -0.732821762858028
      2174               1069.2   -0.731467041218481
      2175               1069.6   -0.729566428239446
      2176                 1070   -0.727239570428238
      2177               1070.4   -0.724518249510991
      2178               1070.8   -0.721605786772685
      2179               1071.2   -0.718991162526898
      2180               1071.6   -0.717314996230773
      2181                 1072   -0.717089649523698
      2182               1072.4   -0.718434317211525
      2183               1072.8     -0.7209703198595
      2184               1073.2   -0.723975047682464
      2185               1073.6   -0.726746965233695
      2186                 1074   -0.728941960464358
      2187               1074.4   -0.730623985834664
      2188               1074.8   -0.732005979761595
      2189               1075.2   -0.733111203300915
      2190               1075.6   -0.733615256738328
      2191                 1076   -0.732966260793335
      2192               1076.4   -0.730709739779597
      2193               1076.8    -0.72684524110266
      2194               1077.2   -0.722004565328645
      2195               1077.6   -0.717305114050184
      2196                 1078   -0.713916556267808
      2197               1078.4   -0.712567211766843
      2198               1078.8   -0.713255876936526
      2199               1079.2   -0.715309778601311
      2200               1079.6   -0.717741345869418
      2201                 1080   -0.719708491268145
      2202               1080.4   -0.720840891400692
      2203               1080.8   -0.721278594656217
      2204               1081.2   -0.721435675682492
      2205               1081.6   -0.721663383319757
      2206                 1082    -0.72204709353534
      2207               1082.4   -0.722462996033915
      2208               1082.8   -0.722799526420375
      2209               1083.2   -0.723111229288317
      2210               1083.6   -0.723563169363174
      2211                 1084    -0.72424341281291
      2212               1084.4    -0.72503642506572
      2213               1084.8   -0.725669951466127
      2214               1085.2   -0.725890110935135
      2215               1085.6   -0.725629658168695
      2216                 1086   -0.725049195198748
      2217               1086.4   -0.724420699038716
      2218               1086.8   -0.723942381948082
      2219               1087.2   -0.723638866099806
      2220               1087.6   -0.723428964654287
      2221                 1088   -0.723279525239153
      2222               1088.4   -0.723271237567616
      2223               1088.8   -0.723485691987672
      2224               1089.2   -0.723810643133811
      2225               1089.6   -0.723877527861113
      2226                 1090    -0.72326882648339
      2227               1090.4    -0.72189439010466
      2228               1090.8    -0.72022239001897
      2229               1091.2   -0.719083859911062
      2230               1091.6   -0.719098252437578
      2231                 1092   -0.720144934823358
      2232               1092.4   -0.721359332563662
      2233               1092.8   -0.721737815225113
      2234               1093.2   -0.720902486279543
      2235               1093.6   -0.719395624541031
      2236                 1094   -0.718245754926707
      2237               1094.4   -0.718166203060462
      2238               1094.8   -0.719048127996791
      2239               1095.2   -0.720108478207432
      2240               1095.6   -0.720463901283594
      2241                 1096   -0.719627627448887
      2242               1096.4   -0.717669742824983
      2243               1096.8   -0.715131855946972
      2244               1097.2   -0.712828090014917
      2245               1097.6   -0.711533094150647
      2246                 1098   -0.711614021879796
      2247               1098.4   -0.712840700201459
      2248               1098.8    -0.71454214489116
      2249               1099.2   -0.715967543039969
      2250               1099.6   -0.716567454511762
      2251                 1100   -0.716109845538707
      2252               1100.4   -0.714750647218005
      2253               1100.8   -0.713086491173051
      2254               1101.2   -0.712028757951798
      2255               1101.6   -0.712418909074354
      2256                 1102   -0.714595957780553
      2257               1102.4   -0.718233256441916
      2258               1102.8   -0.722538114083272
      2259               1103.2   -0.726619691440068
      2260               1103.6   -0.729756652542454
      2261                 1104    -0.73144584940578
      2262               1104.4   -0.731327142469352
      2263               1104.8   -0.729184388765573
      2264               1105.2   -0.725118806003191
      2265               1105.6   -0.719758791730558
      2266                 1106   -0.714252974276411
      2267               1106.4   -0.709940155249541
      2268               1106.8   -0.707860966574765
      2269               1107.2    -0.70840009556849
      2270               1107.6   -0.711230869508698
      2271                 1108   -0.715525805658645
      2272               1108.4   -0.720281308236446
      2273               1108.8    -0.72461662589734
      2274               1109.2    -0.72796680694647
      2275               1109.6   -0.730137149471578
      2276                 1110   -0.731226846596111
      2277               1110.4   -0.731471493750943
      2278               1110.8   -0.731073791146678
      2279               1111.2   -0.730079088957625
      2280               1111.6   -0.728346601965012
      2281                 1112    -0.72567164923224
      2282               1112.4   -0.722038845022826
      2283               1112.8   -0.717818730023251
      2284               1113.2   -0.713676287126817
      2285               1113.6   -0.710208522934682
      2286                 1114   -0.707631593750836
      2287               1114.4   -0.705796598541999
      2288               1114.8   -0.704460679278032
      2289               1115.2   -0.703521243715498
      2290               1115.6   -0.703052513108054
      2291                 1116   -0.703209138217739
      2292               1116.4   -0.704108554793296
      2293               1116.8   -0.705728577154623
      2294               1117.2   -0.707829506044619
      2295               1117.6   -0.709940110883165
      2296                 1118   -0.711450363799084
      2297               1118.4   -0.711807507625759
      2298               1118.8   -0.710747791908882
      2299               1119.2   -0.708451584521354
      2300               1119.6   -0.705520760362967
      2301                 1120   -0.702755761500764
      2302               1120.4   -0.700823647056065
      2303               1120.8   -0.699999785926017
      2304               1121.2    -0.70015516425647
      2305               1121.6   -0.700993267483736
      2306                 1122   -0.702318992977096
      2307               1122.4   -0.704093595697053
      2308               1122.8   -0.706269422505758
      2309               1123.2    -0.70863497615439
      2310               1123.6   -0.710858172955529
      2311                 1124   -0.712687159409452
      2312               1124.4   -0.714131124831101
      2313               1124.8   -0.715471243650252
      2314               1125.2   -0.717053947076551
      2315               1125.6   -0.718967816619607
      2316                 1126   -0.720853010913062
      2317               1126.4   -0.722057088981127
      2318               1126.8    -0.72206726714449
      2319               1127.2   -0.720872415252316
      2320               1127.6   -0.718946951745556
      2321                 1128   -0.716883586535549
      2322               1128.4    -0.71500879499006
      2323               1128.8   -0.713304546185143
      2324               1129.2   -0.711646770001649
      2325               1129.6   -0.710065747693541
      2326                 1130   -0.708749966657998
      2327               1130.4   -0.707828327911328
      2328               1130.8    -0.70721595126733
      2329               1131.2   -0.706714851013004
      2330               1131.6   -0.706257420807438
      2331                 1132    -0.70603493305593
      2332               1132.4   -0.706396032759834
      2333               1132.8   -0.707607506852478
      2334               1133.2   -0.709626518129057
      2335               1133.6   -0.712000881076262
      2336                 1134   -0.714003393963043
      2337               1134.4   -0.715020725464345
      2338               1134.8   -0.714977996312859
      2339               1135.2   -0.714429895435208
      2340               1135.6      -0.714177714865
      2341                 1136   -0.714713812099667
      2342               1136.4   -0.715953020726087
      2343               1136.8   -0.717401969322212
      2344               1137.2   -0.718517010989938
      2345               1137.6   -0.718943662587463
      2346                 1138   -0.718576425164421
      2347               1138.4   -0.717549096450491
      2348               1138.8   -0.716192735686917
      2349               1139.2   -0.714895714190271
      2350               1139.6   -0.713876512800298
      2351                 1140   -0.713023401679635
      2352               1140.4   -0.711943840109442
      2353               1140.8   -0.710208353998345
      2354               1141.2   -0.707651679037337
      2355               1141.6   -0.704584122876752
      2356                 1142   -0.701803998977504
      2357               1142.4   -0.700365320550638
      2358               1142.8   -0.701176597681574
      2359               1143.2   -0.704621891620471
      2360               1143.6   -0.710378089052545
      2361                 1144   -0.717474656982223
      2362               1144.4   -0.724557993949054
      2363               1144.8   -0.730313740101378
      2364               1145.2   -0.733940835875977
      2365               1145.6   -0.735447602426767
      2366                 1146   -0.735546822419522
      2367               1146.4   -0.735174338974088
      2368               1146.8   -0.734945281436002
      2369               1147.2   -0.734897129535166
      2370               1147.6   -0.734618131893144
      2371                 1148   -0.733581673123625
      2372               1148.4   -0.731437290994893
      2373               1148.8   -0.728133983822998
      2374               1149.2   -0.723904295136239
      2375               1149.6   -0.719200329495989
      2376                 1150   -0.714634878372909
      2377               1150.4   -0.710898274676124
      2378               1150.8   -0.708589172870583
      2379               1151.2   -0.707981653532194
      2380               1151.6   -0.708879203387442
      2381                 1152   -0.710699176600511
      2382               1152.4   -0.712739596678115
      2383               1152.8   -0.714415885312347
      2384               1153.2   -0.715343525232476
      2385               1153.6   -0.715370899517667
      2386                 1154   -0.714691222991688
      2387               1154.4   -0.713919109843517
      2388               1154.8   -0.713875889643654
      2389               1155.2   -0.715075652605551
      2390               1155.6    -0.71728674515765
      2391                 1156    -0.71957576623331
      2392               1156.4   -0.720852574602167
      2393               1156.8    -0.72053157416352
      2394               1157.2   -0.718859878610545
      2395               1157.6   -0.716711110447044
      2396                 1158   -0.714984419619872
      2397               1158.4   -0.713999582717929
      2398               1158.8   -0.713302320703307
      2399               1159.2   -0.712028656669402
      2400               1159.6   -0.709579206061021
      2401                 1160   -0.706133702180426
      2402               1160.4    -0.70266025610525
      2403               1160.8   -0.700419465888013
      2404               1161.2   -0.700274985420687
      2405               1161.6   -0.702222851234198
      2406                 1162   -0.705412010952738
      2407               1162.4    -0.70863874127837
      2408               1162.8   -0.711015707706929
      2409               1163.2   -0.712402734787801
      2410               1163.6   -0.713332239979071
      2411                 1164   -0.714503703330565
      2412               1164.4   -0.716222390610186
      2413               1164.8     -0.7181826285843
      2414               1165.2   -0.719733307944898
      2415               1165.6   -0.720417851506208
      2416                 1166    -0.72038712173778
      2417               1166.4   -0.720373173486177
      2418               1166.8   -0.721237428374505
      2419               1167.2   -0.723418166011831
      2420               1167.6   -0.726638941634424
      2421                 1168   -0.730013934195767
      2422               1168.4   -0.732441745344928
      2423               1168.8   -0.733078718510376
      2424               1169.2   -0.731693991827341
      2425               1169.6   -0.728761173262446
      2426                 1170   -0.725234273142346
      2427               1170.4   -0.722098668036971
      2428               1170.8   -0.719927491976032
      2429               1171.2   -0.718697065347917
      2430               1171.6   -0.717954679419544
      2431                 1172   -0.717187522479605
      2432               1172.4   -0.716126853527998
      2433               1172.8   -0.714834383312992
      2434               1173.2   -0.713618497278402
      2435               1173.6    -0.71290779464993
      2436                 1174   -0.713131100574188
      2437               1174.4   -0.714565116980302
      2438               1174.8     -0.7171452342123
      2439               1175.2   -0.720345033061581
      2440               1175.6   -0.723257403533549
      2441                 1176    -0.72489324385463
      2442               1176.4   -0.724564501909183
      2443               1176.8   -0.722171972242272
      2444               1177.2   -0.718280858379938
      2445               1177.6   -0.713961986422924
      2446                 1178   -0.710459750330919
      2447               1178.4   -0.708806014552826
      2448               1178.8   -0.709506629557335
      2449               1179.2    -0.71238657783671
      2450               1179.6   -0.716641140057409
      2451                 1180   -0.721109221850041
      2452               1180.4   -0.724697329858287
      2453               1180.8   -0.726755329667638
      2454               1181.2    -0.72719372373072
      2455               1181.6   -0.726315818436754
      2456                 1182    -0.72454987190888
      2457               1182.4   -0.722287962716717
      2458               1182.8    -0.71988697121614
      2459               1183.2   -0.717754310347908
      2460               1183.6   -0.716408997919466
      2461                 1184    -0.71641110663215
      2462               1184.4   -0.718094231514099
      2463               1184.8   -0.721207418429492
      2464               1185.2   -0.724782492332327
      2465               1185.6    -0.72749334351371
      2466                 1186   -0.728382265799781
      2467               1186.4   -0.727448377953688
      2468               1186.8   -0.725631419367685
      2469               1187.2   -0.724178119802935
      2470               1187.6   -0.723862186721969
      2471                 1188   -0.724633689972662
      2472               1188.4    -0.72589527384879
      2473               1188.8    -0.72706669563051
      2474               1189.2   -0.727910144613843
      2475               1189.6   -0.728411273677638
      2476                 1190   -0.728478426684391
      2477               1190.4   -0.727857101988855
      2478               1190.8   -0.726367212898724
      2479               1191.2   -0.724186662208771
      2480               1191.6   -0.721829230144314
      2481                 1192   -0.719790544084555
      2482               1192.4   -0.718217038004952
      2483               1192.8   -0.716942444738521
      2484               1193.2   -0.715829432338447
      2485               1193.6   -0.715026426255086
      2486                 1194   -0.714863509373193
      2487               1194.4   -0.715499080586727
      2488               1194.8     -0.7166772953606
      2489               1195.2   -0.717861907672875
      2490               1195.6   -0.718664448548903
      2491                 1196   -0.719162168253302
      2492               1196.4   -0.719740538866504
      2493               1196.8   -0.720557028932182
      2494               1197.2   -0.721159924583945
      2495               1197.6   -0.720688406463836
      2496                 1198   -0.718515652308397
      2497               1198.4   -0.714787553264855
      2498               1198.8   -0.710438001387508
      2499               1199.2   -0.706714367590627
      2500               1199.6   -0.704581573518109
      2501                 1200   -0.704373277845454
      2502               1200.4   -0.705815723066563
      2503               1200.8   -0.708299453447665
      2504               1201.2   -0.711189533850827
      2505               1201.6    -0.71403371081254
      2506                 1202   -0.716622528941462
      2507               1202.4   -0.718906022668802
      2508               1202.8   -0.720812296040885
      2509               1203.2   -0.722079680375993
      2510               1203.6   -0.722262319307934
      2511                 1204   -0.720999729523745
      2512               1204.4   -0.718418693962371
      2513               1204.8    -0.71532166614448
      2514               1205.2   -0.712888041623458
      2515               1205.6   -0.712019416325359
      2516                 1206   -0.712828598515177
      2517               1206.4   -0.714689124243744
      2518               1206.8   -0.716777980821969
      2519               1207.2   -0.718635874752241
      2520               1207.6   -0.720306744036729
      2521                 1208   -0.722018119732731
      2522               1208.4   -0.723744402668684
      2523               1208.8   -0.725047085575296
      2524               1209.2   -0.725307628038189
      2525               1209.6   -0.724132145725046
      2526                 1210   -0.721605393055832
      2527               1210.4     -0.7182497812024
      2528               1210.8   -0.714781193642443
      2529               1211.2   -0.711831384747639
      2530               1211.6   -0.709754234278747
      2531                 1212   -0.708595452742613
      2532               1212.4   -0.708269053130681
      2533               1212.8   -0.708833364871551
      2534               1213.2   -0.710585618852693
      2535               1213.6   -0.713773997798931
      2536                 1214   -0.718104086514064
      2537               1214.4   -0.722525074329439
      2538               1214.8   -0.725630526793087
      2539               1215.2    -0.72647295003612
      2540               1215.6    -0.72517900787134
      2541                 1216   -0.722878314545595
      2542               1216.4   -0.721005302725762
      2543               1216.8   -0.720488187388926
      2544               1217.2   -0.721336955759613
      2545               1217.6   -0.722782961507639
      2546                 1218   -0.723764468773785
      2547               1218.4   -0.723431908053893
      2548               1218.8   -0.721447676199538
      2549               1219.2   -0.718034176573276
      2550               1219.6   -0.713851781349333
      2551                 1220   -0.709806428760326
      2552               1220.4   -0.706819369095543
      2553               1220.8   -0.705541278731908
      2554               1221.2   -0.706055180454295
      2555               1221.6   -0.707740583276275
      2556                 1222    -0.70947897985354
      2557               1222.4   -0.710171421436638
      2558               1222.8   -0.709280487053706
      2559               1223.2   -0.707062700348059
      2560               1223.6   -0.704363566545837
      2561                 1224   -0.702110621432103
      2562               1224.4   -0.700790860734001
      2563               1224.8   -0.700213791724157
      2564               1225.2   -0.699734714503944
      2565               1225.6   -0.698820649132557
      2566                 1226   -0.697527192300537
      2567               1226.4   -0.696455121074119
      2568               1226.8   -0.696204039279949
      2569               1227.2   -0.696843076839845
      2570               1227.6   -0.697919069408342
      2571                 1228   -0.698985643900699
      2572               1228.4    -0.70011383211917
      2573               1228.8   -0.701851843513802
      2574               1229.2   -0.704625812342853
      2575               1229.6   -0.708140620057371
      2576                 1230   -0.711407241359247
      2577               1230.4   -0.713450584851167
      2578               1230.8   -0.714053803181815
      2579               1231.2    -0.71382362895776
      2580               1231.6   -0.713549000117996
      2581                 1232   -0.713538375981398
      2582               1232.4   -0.713578650830233
      2583               1232.8   -0.713448655185612
      2584               1233.2   -0.713365575339027
      2585               1233.6    -0.71390544306986
      2586                 1234   -0.715520940765009
      2587               1234.4   -0.718107443084876
      2588               1234.8   -0.720923391574057
      2589               1235.2   -0.722875746156165
      2590               1235.6   -0.723019506046432
      2591                 1236   -0.721054622133823
      2592               1236.4   -0.717558047543547
      2593               1236.8   -0.713760644494875
      2594               1237.2   -0.710939845866751
      2595               1237.6    -0.70978460588156
      2596                 1238     -0.7101337880307
      2597               1238.4   -0.711225891160733
      2598               1238.8   -0.712245609063142
      2599               1239.2   -0.712794888399524
      2600               1239.6   -0.713032343264362
      2601                 1240    -0.71346436515745
      2602               1240.4   -0.714550716187455
      2603               1240.8   -0.716346978221797
      2604               1241.2   -0.718379305898612
      2605               1241.6    -0.71985266122858
      2606                 1242   -0.720118403945642
      2607               1242.4   -0.719119855981846
      2608               1242.8   -0.717470266657565
      2609               1243.2   -0.716051916933311
      2610               1243.6   -0.715428787303704
      2611                 1244   -0.715540974879194
      2612               1244.4   -0.715876123628725
      2613               1244.8   -0.715879183865276
      2614               1245.2   -0.715238011388784
      2615               1245.6   -0.713932175793687
      2616                 1246   -0.712186213205154
      2617               1246.4   -0.710452553814838
      2618               1246.8   -0.709378354277905
      2619               1247.2    -0.70963617815166
      2620               1247.6   -0.711599908178266
      2621                 1248   -0.715023235672188
      2622               1248.4   -0.718971154172602
      2623               1248.8   -0.722145734899245
      2624               1249.2    -0.72347021271597
      2625               1249.6   -0.722579741691329
      2626                 1250   -0.719931452482881
      2627               1250.4   -0.716528193465102
      2628               1250.8   -0.713469478068868
      2629               1251.2   -0.711551090678124
      2630               1251.6   -0.711046075712843
      2631                 1252   -0.711735011412622
      2632               1252.4   -0.713157399698709
      2633               1252.8   -0.714899863198601
      2634               1253.2   -0.716695275527367
      2635               1253.6   -0.718309069897403
      2636                 1254    -0.71942865261658
      2637               1254.4   -0.719738310923128
      2638               1254.8   -0.719104054572498
      2639               1255.2    -0.71766596322077
      2640               1255.6   -0.715776613743295
      2641                 1256   -0.713880968896379
      2642               1256.4   -0.712397794512978
      2643               1256.8   -0.711573127871151
      2644               1257.2   -0.711328250512955
      2645               1257.6   -0.711233080140874
      2646                 1258   -0.710695094643768
      2647               1258.4   -0.709274836087647
      2648               1258.8   -0.706922495145654
      2649               1259.2   -0.703985609547771
      2650               1259.6   -0.700991150554034
      2651                 1260   -0.698338828496425
      2652               1260.4   -0.696101008813756
      2653               1260.8   -0.694086989192998
      2654               1261.2   -0.692173494642001
      2655               1261.6   -0.690669564504923
      2656                 1262   -0.690358565734544
      2657               1262.4    -0.69205622913141
      2658               1262.8   -0.695967301441119
      2659               1263.2   -0.701386005488324
      2660               1263.6   -0.707034709365268
      2661                 1264   -0.711784174324978
      2662               1264.4   -0.715195787886898
      2663               1264.8   -0.717529565474831
      2664               1265.2   -0.719312001198594
      2665               1265.6   -0.720844917446674
      2666                 1266   -0.721997504167663
      2667               1266.4     -0.7223687741737
      2668               1266.8   -0.721640632912714
      2669               1267.2   -0.719833131610214
      2670               1267.6   -0.717288285739075
      2671                 1268   -0.714451119961734
      2672               1268.4   -0.711672561973363
      2673               1268.8   -0.709183787243872
      2674               1269.2   -0.707179633862702
      2675               1269.6   -0.705846550425828
      2676                 1270   -0.705282068554069
      2677               1270.4   -0.705414420466407
      2678               1270.8   -0.706039597779624
      2679               1271.2   -0.706954380279512
      2680               1271.6   -0.708044853240108
      2681                 1272   -0.709224911651778
      2682               1272.4   -0.710293950807075
      2683               1272.8   -0.710917405248806
      2684               1273.2   -0.710829842102191
      2685               1273.6   -0.710088671984179
      2686                 1274   -0.709108537704345
      2687               1274.4   -0.708435443056618
      2688               1274.8   -0.708479843783496
      2689               1275.2   -0.709395375637658
      2690               1275.6   -0.711075753035691
      2691                 1276   -0.713171434164584
      2692               1276.4    -0.71514232340793
      2693               1276.8    -0.71642718980513
      2694               1277.2   -0.716706425144705
      2695               1277.6   -0.716103829910576
      2696                 1278   -0.715174176014942
      2697               1278.4   -0.714641649054721
      2698               1278.8   -0.714996852034278
      2699               1279.2   -0.716172268865229
      2700               1279.6   -0.717525022079594
      2701                 1280   -0.718179441703449
      2702               1280.4   -0.717513084573366
      2703               1280.8   -0.715464966915065
      2704               1281.2   -0.712505565888554
      2705               1281.6   -0.709350894291832
      2706                 1282   -0.706627553271222
      2707               1282.4   -0.704683166543432
      2708               1282.8   -0.703629575262513
      2709               1283.2   -0.703529689512448
      2710               1283.6   -0.704508913415042
      2711                 1284    -0.70665235759732
      2712               1284.4    -0.70979570986361
      2713               1284.8   -0.713451979126215
      2714               1285.2   -0.716976040238632
      2715               1285.6   -0.719836567797968
      2716                 1286   -0.721805979573363
      2717               1286.4   -0.722989978204937
      2718               1286.8   -0.723715972196062
      2719               1287.2   -0.724333791807046
      2720               1287.6   -0.725026260380332
      2721                 1288   -0.725749344578498
      2722               1288.4   -0.726328556365998
      2723               1288.8   -0.726603434425895
      2724               1289.2   -0.726503565074765
      2725               1289.6   -0.726046077828647
      2726                 1290   -0.725303723848407
      2727               1290.4   -0.724365457863629
      2728               1290.8   -0.723300940397768
      2729               1291.2   -0.722165991538638
      2730               1291.6    -0.72105977837329
      2731                 1292   -0.720165141105282
      2732               1292.4   -0.719684548504081
      2733               1292.8   -0.719680844103298
      2734               1293.2   -0.719962233110229
      2735               1293.6    -0.72017372003039
      2736                 1294   -0.720090012280787
      2737               1294.4   -0.719856717735524
      2738               1294.8   -0.719888765407947
      2739               1295.2   -0.720448691831856
      2740               1295.6   -0.721295534158025
      2741                 1296   -0.721773789472775
      2742               1296.4   -0.721283089978073
      2743               1296.8   -0.719690987630104
      2744               1297.2   -0.717322544383226
      2745               1297.6   -0.714591809422382
      2746                 1298   -0.711677480803169
      2747               1298.4   -0.708552335735446
      2748               1298.8   -0.705279695785979
      2749               1299.2    -0.70222665799575
      2750               1299.6   -0.699970322940728
      2751                 1300   -0.699006932498205
      2752               1300.4   -0.699543657571369
      2753               1300.8   -0.701515821630674
      2754               1301.2   -0.704716847921127
      2755               1301.6   -0.708830392101891
      2756                 1302   -0.713305919530986
      2757               1302.4   -0.717260475748869
      2758               1302.8   -0.719653408865547
      2759               1303.2   -0.719750521032913
      2760               1303.6   -0.717570569312449
      2761                 1304   -0.713940151658365
      2762               1304.4   -0.710068461083057
      2763               1304.8   -0.706909620968418
      2764               1305.2    -0.70470173117109
      2765               1305.6   -0.702944795561175
      2766                 1306   -0.700848132344756
      2767               1306.4    -0.69800987547326
      2768               1306.8   -0.694873360218523
      2769               1307.2   -0.692570317179365
      2770               1307.6   -0.692215545941425
      2771                 1308   -0.694209477912777
      2772               1308.4   -0.698093644942155
      2773               1308.8   -0.702954308766388
      2774               1309.2   -0.707892749595678
      2775               1309.6   -0.712192675685615
      2776                 1310   -0.715278838344521
      2777               1310.4   -0.716754297331649
      2778               1310.8   -0.716568302803818
      2779               1311.2   -0.715111304175939
      2780               1311.6   -0.713075887188303
      2781                 1312   -0.711137969497901
      2782               1312.4   -0.709655757751615
      2783               1312.8   -0.708584072717022
      2784               1313.2   -0.707670265568719
      2785               1313.6   -0.706771174750239
      2786                 1314   -0.705992719026155
      2787               1314.4   -0.705513863162384
      2788               1314.8    -0.70529723301524
      2789               1315.2   -0.705019286807615
      2790               1315.6    -0.70431958463185
      2791                 1316    -0.70315146778962
      2792               1316.4   -0.701936730630576
      2793               1316.8   -0.701394859327665
      2794               1317.2   -0.702140960740676
      2795               1317.6   -0.704281737574299
      2796                 1318   -0.707248443196003
      2797               1318.4    -0.70999917756969
      2798               1318.8   -0.711529020826425
      2799               1319.2   -0.711417559118694
      2800               1319.6   -0.710060224626788
      2801                 1320   -0.708403086207801
      2802               1320.4   -0.707361751225998
      2803               1320.8   -0.707348922857484
      2804               1321.2   -0.708214079649766
      2805               1321.6   -0.709529752383978
      2806                 1322   -0.710914552646392
      2807               1322.4   -0.712171378125006
      2808               1322.8   -0.713265801731606
      2809               1323.2   -0.714265443204321
      2810               1323.6   -0.715265312829656
      2811                 1324   -0.716274458296873
      2812               1324.4   -0.717134350067207
      2813               1324.8   -0.717565796946128
